date,us2yield,sp500,usd_index,us2yield_change,sp500_return,usd_index_change
2022-08-22,3.32,4137.99,123.605,0.06999999999999984,-0.021400124867564707,0.004509545299028694
2022-08-23,3.29,4128.73,123.0547,-0.029999999999999805,-0.0022378014446627903,-0.004452085271631434
2022-08-24,3.36,4140.77,123.109,0.06999999999999984,0.0029161509713642175,0.0004412671763045495
2022-08-25,3.35,4199.12,123.0586,-0.009999999999999787,0.014091582000449021,-0.00040939330187061973
2022-08-26,3.37,4057.66,123.0656,0.020000000000000018,-0.033688010821315006,5.688346852639192e-05
2022-08-29,3.42,4030.61,123.4686,0.04999999999999982,-0.0066664037893761074,0.0032746762702167143
2022-08-30,3.46,3986.16,123.6848,0.040000000000000036,-0.011028107408059928,0.0017510524943185057
2022-08-31,3.45,3955.0,123.535,-0.009999999999999787,-0.007817046982559583,-0.001211143163913464
2022-09-01,3.51,3966.85,124.4006,0.05999999999999961,0.002996207332490508,0.007006921115473297
2022-09-02,3.4,3924.26,123.7743,-0.10999999999999988,-0.010736478566116592,-0.005034541634043599
2022-09-06,3.5,3908.19,124.767,0.10000000000000009,-0.004095039574340209,0.008020243297679697
2022-09-07,3.45,3979.87,124.8408,-0.04999999999999982,0.018340971140093032,0.0005915025607732272
2022-09-08,3.48,4006.18,124.578,0.029999999999999805,0.006610768693449787,-0.002105081031201328
2022-09-09,3.56,4067.36,123.7874,0.08000000000000007,0.015271405678227268,-0.006346224855110827
2022-09-12,3.58,4110.41,123.3332,0.020000000000000018,0.01058426104401855,-0.0036691941183027987
2022-09-13,3.75,3932.69,124.4242,0.16999999999999993,-0.043236562775976095,0.008845955509141135
2022-09-14,3.78,3946.01,124.4509,0.029999999999999805,0.0033869946525153516,0.0002145884803761433
2022-09-15,3.87,3901.35,124.8843,0.0900000000000003,-0.011317761485652666,0.00348249791684907
2022-09-16,3.85,3873.33,124.8794,-0.020000000000000018,-0.007182129262947479,-3.923631713509401e-05
2022-09-19,3.95,3899.89,125.0104,0.10000000000000009,0.006857148758303566,0.0010490120868613673
2022-09-20,3.96,3855.93,125.1248,0.009999999999999787,-0.011272112803181633,0.0009151238616946777
2022-09-21,4.02,3789.93,125.7399,0.05999999999999961,-0.017116493297336777,0.004915891973453768
2022-09-22,4.11,3757.99,126.1667,0.09000000000000075,-0.008427596288058115,0.003394308409661484
2022-09-23,4.2,3693.23,127.2853,0.08999999999999986,-0.01723261637204987,0.008866047855733639
2022-09-26,4.27,3655.04,128.4539,0.0699999999999994,-0.010340542018774879,0.009180950196134186
2022-09-27,4.3,3647.29,128.4386,0.03000000000000025,-0.0021203598319033956,-0.00011910887874944098
2022-09-28,4.07,3719.04,128.0884,-0.22999999999999954,0.019672140136923533,-0.0027265946530092844
2022-09-29,4.16,3640.47,127.5437,0.08999999999999986,-0.021126419721218426,-0.004252531845194474
2022-09-30,4.22,3585.62,127.5148,0.05999999999999961,-0.01506673588849794,-0.00022658900439620488
2022-10-03,4.12,3678.43,127.0813,-0.09999999999999964,0.025883947546031072,-0.0033996053791403025
2022-10-04,4.1,3790.93,126.1819,-0.020000000000000462,0.030583700111188827,-0.007077359139385564
2022-10-05,4.15,3783.28,126.8616,0.05000000000000071,-0.0020179744811957834,0.005386667976944315
2022-10-06,4.23,3744.52,127.2493,0.08000000000000007,-0.010245078344716774,0.003056086317688056
2022-10-07,4.3,3639.66,127.3111,0.0699999999999994,-0.028003589245083504,0.0004856608248531291
2022-10-11,4.3,3588.84,127.6641,0.0,-0.013962842683107657,0.0027727354488336076
2022-10-12,4.28,3577.03,128.1481,-0.019999999999999574,-0.0032907569019515748,0.003791198935330975
2022-10-13,4.47,3669.91,127.7286,0.1899999999999995,0.025965675434648228,-0.00327355614324365
2022-10-14,4.48,3583.07,128.3325,0.010000000000000675,-0.023662705624933444,0.004727993573874656
2022-10-17,4.45,3677.95,127.6448,-0.03000000000000025,0.026480085513260976,-0.005358736095688932
2022-10-18,4.43,3719.98,127.9153,-0.020000000000000462,0.011427561549232745,0.0021191619243401405
2022-10-19,4.55,3695.16,128.3968,0.1200000000000001,-0.006672078882144605,0.003764209598070112
2022-10-20,4.62,3665.78,128.0052,0.07000000000000028,-0.007950941231232078,-0.0030499202472336062
2022-10-21,4.49,3752.75,127.6735,-0.1299999999999999,0.023724828003862664,-0.0025913009783977703
2022-10-24,4.5,3797.34,128.0304,0.009999999999999787,0.011881953234294862,0.0027954117338364615
2022-10-25,4.42,3859.11,127.3771,-0.08000000000000007,0.01626664981276371,-0.005102694360089366
2022-10-26,4.39,3830.6,126.4723,-0.03000000000000025,-0.007387713747470381,-0.007103317629306938
2022-10-27,4.3,3807.3,126.7028,-0.08999999999999986,-0.006082598026418751,0.0018225334717560937
2022-10-28,4.41,3901.06,127.2135,0.11000000000000032,0.024626375646783716,0.004030692297249949
2022-10-31,4.51,3871.98,127.6219,0.09999999999999964,-0.007454384193014141,0.0032103511026737586
2022-11-01,4.54,3856.1,127.3987,0.03000000000000025,-0.00410126085362017,-0.0017489161342997273
2022-11-02,4.61,3759.69,127.3115,0.07000000000000028,-0.025001944970306722,-0.0006844653830848646
2022-11-03,4.71,3719.89,128.1743,0.09999999999999964,-0.010585979163175718,0.006777078268656034
2022-11-04,4.66,3770.55,127.1468,-0.04999999999999982,0.013618682272863003,-0.008016427630187839
2022-11-07,4.72,3806.8,126.3062,0.05999999999999961,0.00961398204505981,-0.006611255650948333
2022-11-08,4.67,3828.11,125.633,-0.04999999999999982,0.005597877482399927,-0.005329904628593174
2022-11-09,4.61,3748.57,125.9861,-0.05999999999999961,-0.020777877333723382,0.0028105672872573706
2022-11-10,4.34,3956.37,124.7044,-0.27000000000000046,0.05543447234545429,-0.010173344519752492
2022-11-14,4.4,3957.25,123.4277,0.0600000000000005,0.00022242611282563551,-0.010237810373972422
2022-11-15,4.37,3991.73,123.039,-0.03000000000000025,0.008713121485880437,-0.003149212048835115
2022-11-16,4.35,3958.79,123.2817,-0.020000000000000462,-0.008252061136399536,0.001972545290517713
2022-11-17,4.43,3946.56,123.977,0.08000000000000007,-0.003089327799655983,0.005639928716103082
2022-11-18,4.51,3965.34,123.8524,0.08000000000000007,0.004758574556069206,-0.0010050251256281673
2022-11-21,4.48,3949.94,124.7009,-0.02999999999999936,-0.0038836518432215916,0.006850896712538468
2022-11-22,4.47,4003.58,124.2365,-0.010000000000000675,0.013579953113211918,-0.00372411105292747
2022-11-23,4.46,4027.26,123.7574,-0.009999999999999787,0.0059147063378277576,-0.00385635461398226
2022-11-25,4.42,4026.12,123.3386,-0.040000000000000036,-0.0002830708720074071,-0.003384040065482985
2022-11-28,4.46,3963.94,123.6032,0.040000000000000036,-0.01544414970244301,0.002145313794708281
2022-11-29,4.48,3957.63,123.6615,0.020000000000000462,-0.0015918505325509535,0.00047167063635900064
2022-11-30,4.38,4080.11,123.5175,-0.10000000000000053,0.030947814727501077,-0.0011644691355030545
2022-12-01,4.25,4076.57,122.0045,-0.1299999999999999,-0.0008676236670089876,-0.012249276418321298
2022-12-02,4.28,4071.7,122.0102,0.03000000000000025,-0.0011946317615054713,4.671958821189648e-05
2022-12-05,4.41,3998.84,122.6384,0.1299999999999999,-0.017894245646781326,0.005148749858618462
2022-12-06,4.34,3941.26,123.0191,-0.07000000000000028,-0.014399175760970717,0.003104247935393767
2022-12-07,4.26,3933.92,122.7608,-0.08000000000000007,-0.001862348589029894,-0.002099673953068981
2022-12-08,4.31,3963.51,122.4152,0.04999999999999982,0.007521759466384781,-0.002815230920619638
2022-12-09,4.33,3934.38,122.4201,0.020000000000000462,-0.007349546235533633,4.002770897737484e-05
2022-12-12,4.39,3990.56,122.7714,0.05999999999999961,0.014279251114533986,0.0028696268014811732
2022-12-13,4.22,4019.65,121.8493,-0.16999999999999993,0.007289703700733785,-0.007510706891018626
2022-12-14,4.23,3995.32,121.8226,0.010000000000000675,-0.006052765788066128,-0.0002191231299646379
2022-12-15,4.23,3895.75,122.5519,0.0,-0.024921658340258168,0.005986573919781746
2022-12-16,4.17,3852.36,122.6505,-0.0600000000000005,-0.011137778348199956,0.0008045570896901832
2022-12-19,4.25,3817.66,122.5275,0.08000000000000007,-0.009007465553582783,-0.0010028495603360277
2022-12-20,4.25,3821.62,122.1357,0.0,0.0010372846193742458,-0.0031976495072535416
2022-12-21,4.21,3878.44,122.2828,-0.040000000000000036,0.014868040255179737,0.001204398058880285
2022-12-22,4.24,3822.39,122.2419,0.03000000000000025,-0.014451686760656446,-0.0003344705878504106
2022-12-23,4.31,3844.82,121.9743,0.0699999999999994,0.005868056373107056,-0.002189102100016438
2022-12-27,4.32,3829.25,121.7539,0.010000000000000675,-0.004049604402806883,-0.00180693801891052
2022-12-28,4.31,3783.22,122.0075,-0.010000000000000675,-0.01202063067180259,0.0020828901579332815
2022-12-29,4.34,3849.28,121.6577,0.03000000000000025,0.017461316021801565,-0.002867036862487904
2022-12-30,4.41,3839.5,121.4256,0.07000000000000028,-0.0025407348906808513,-0.001907811835995643
2023-01-03,4.4,3824.14,122.0905,-0.009999999999999787,-0.004000520901158988,0.005475781054407047
2023-01-04,4.36,3852.97,121.5008,-0.040000000000000036,0.00753894993384141,-0.00483002363001217
2023-01-05,4.45,3808.1,122.1017,0.08999999999999986,-0.01164556173549236,0.004945646448418328
2023-01-06,4.24,3895.08,121.0852,-0.20999999999999996,0.02284078674404566,-0.00832502741567065
2023-01-09,4.19,3892.09,120.1508,-0.04999999999999982,-0.0007676350678290644,-0.007716880345409627
2023-01-10,4.24,3919.25,120.2483,0.04999999999999982,0.006978255898501873,0.0008114802398320187
2023-01-11,4.2,3969.61,120.1614,-0.040000000000000036,0.012849397206098123,-0.0007226713392205486
2023-01-12,4.12,3983.17,119.4218,-0.08000000000000007,0.00341595270064321,-0.006155054784647951
2023-01-13,4.22,3999.09,119.1673,0.09999999999999964,0.003996816605869258,-0.002131101691650983
2023-01-17,4.18,3990.97,119.2121,-0.040000000000000036,-0.0020304619300891558,0.0003759420579303452
2023-01-18,4.06,3928.86,119.0755,-0.1200000000000001,-0.01556263264319191,-0.0011458568383578838
2023-01-19,4.09,3898.85,119.6107,0.03000000000000025,-0.007638348019527341,0.004494627358272663
2023-01-20,4.14,3972.61,119.3486,0.04999999999999982,0.01891839901509429,-0.002191275529697556
2023-01-23,4.21,4019.81,119.1434,0.07000000000000028,0.011881357596139619,-0.001719333113249788
2023-01-24,4.12,4016.95,119.0958,-0.08999999999999986,-0.0007114764130643492,-0.00039951856334474734
2023-01-25,4.11,4016.22,118.9686,-0.009999999999999787,-0.00018172991946630024,-0.0010680477397188026
2023-01-26,4.17,4060.43,119.021,0.05999999999999961,0.011007863115068517,0.00044045235465506316
2023-01-27,4.19,4070.56,118.9223,0.020000000000000462,0.002494809663015962,-0.0008292654237487262
2023-01-30,4.25,4017.77,118.8953,0.05999999999999961,-0.012968731575016657,-0.0002270389994138977
2023-01-31,4.21,4076.6,118.9802,-0.040000000000000036,0.014642450911824145,0.0007140736429445127
2023-02-01,4.09,4119.21,118.6259,-0.1200000000000001,0.010452337732424155,-0.0029778063913155073
2023-02-02,4.09,4179.76,118.3421,0.0,0.01469942051995421,-0.002392394915444296
2023-02-03,4.3,4136.48,119.5095,0.20999999999999996,-0.010354661511665864,0.009864621297070109
2023-02-06,4.44,4111.08,120.541,0.14000000000000057,-0.006140486597300043,0.008631113007752544
2023-02-07,4.47,4164.0,120.3475,0.02999999999999936,0.01287252984617182,-0.0016052629395807427
2023-02-08,4.45,4117.86,120.1436,-0.019999999999999574,-0.011080691642651352,-0.0016942603710088378
2023-02-09,4.48,4081.5,119.9781,0.03000000000000025,-0.008829829085981511,-0.0013775182365103333
2023-02-10,4.5,4090.46,120.1419,0.019999999999999574,0.0021952713463186946,0.0013652491579714265
2023-02-13,4.52,4137.29,119.9828,0.019999999999999574,0.011448590134117032,-0.0013242673871480815
2023-02-14,4.6,4136.13,119.9229,0.08000000000000007,-0.0002803767683676739,-0.0004992382241454374
2023-02-15,4.62,4147.6,120.4557,0.020000000000000462,0.0027731236687436045,0.004442854534038032
2023-02-16,4.62,4090.41,120.4651,0.0,-0.01378869707782826,7.803698787189894e-05
2023-02-17,4.6,4079.09,120.5526,-0.020000000000000462,-0.0027674487398573477,0.0007263514495068346
2023-02-21,4.67,3997.34,120.6256,0.07000000000000028,-0.020041234687148357,0.0006055447995314545
2023-02-22,4.66,3991.05,120.8389,-0.009999999999999787,-0.0015735464083616035,0.0017682813598438596
2023-02-23,4.66,4012.32,121.0896,0.0,0.0053294245875146196,0.002074663043109437
2023-02-24,4.78,3970.04,121.5681,0.1200000000000001,-0.010537544363360851,0.003951619296785225
2023-02-27,4.78,3982.24,121.3941,0.0,0.0030730168965551474,-0.0014312965325607996
2023-02-28,4.81,3970.15,121.3341,0.02999999999999936,-0.0030359797500902896,-0.0004942579581708184
2023-03-01,4.89,3951.39,120.6347,0.08000000000000007,-0.004725262269687613,-0.0057642492918315025
2023-03-02,4.89,3981.35,121.1302,0.0,0.0075821419804169565,0.00410744172282107
2023-03-03,4.86,4045.64,120.7742,-0.02999999999999936,0.0161477890665227,-0.002938986313900327
2023-03-06,4.89,4048.42,120.485,0.02999999999999936,0.0006871595099910977,-0.0023945511541372255
2023-03-07,5.0,3986.37,121.4623,0.11000000000000032,-0.015326967063694075,0.00811138315972948
2023-03-08,5.05,3992.01,121.4511,0.04999999999999982,0.001414821002566402,-9.220968152257036e-05
2023-03-09,4.9,3918.32,121.4458,-0.14999999999999947,-0.018459372596762003,-4.36389625123601e-05
2023-03-10,4.6,3861.59,121.2421,-0.3000000000000007,-0.014478143694236278,-0.001677291433709649
2023-03-13,4.03,3855.76,120.8897,-0.5699999999999994,-0.0015097408062482165,-0.0029065811298220057
2023-03-14,4.2,3919.29,121.0141,0.16999999999999993,0.016476647924144494,0.001029037213261308
2023-03-15,3.93,3891.93,122.1079,-0.27,-0.006980856226510457,0.009038616161257229
2023-03-16,4.14,3960.28,121.7221,0.20999999999999952,0.017561980816715783,-0.0031595007366436167
2023-03-17,3.81,3916.64,121.5643,-0.3299999999999996,-0.01101942286909019,-0.0012963956422046286
2023-03-20,3.92,3951.57,121.0141,0.10999999999999988,0.008918358593079878,-0.004525999820671034
2023-03-21,4.17,4002.87,120.8958,0.25,0.012982181765728518,-0.0009775720349942674
2023-03-22,3.96,3936.97,120.6217,-0.20999999999999996,-0.01646318766285193,-0.002267241707321399
2023-03-23,3.76,3948.72,119.7587,-0.20000000000000018,0.002984528711166279,-0.007154599877136514
2023-03-24,3.76,3970.99,120.4598,0.0,0.0056398022650376856,0.005854271965209934
2023-03-27,3.94,3977.53,120.2541,0.18000000000000016,0.0016469444647304599,-0.001707623622154486
2023-03-28,4.02,3971.27,119.7138,0.07999999999999963,-0.0015738410521103363,-0.004492986101929053
2023-03-29,4.08,4027.81,119.7258,0.0600000000000005,0.014237259113583312,0.00010023907018230638
2023-03-30,4.1,4050.83,119.4078,0.019999999999999574,0.0057152646227105475,-0.0026560691179345897
2023-03-31,4.06,4109.31,119.3602,-0.040000000000000036,0.014436547571732294,-0.00039863392508687756
2023-04-03,3.97,4124.51,119.3204,-0.08999999999999941,0.0036989178231867648,-0.00033344448149386086
2023-04-04,3.84,4100.6,119.142,-0.13000000000000034,-0.0057970522559043225,-0.0014951341095069681
2023-04-05,3.79,4090.38,119.2953,-0.04999999999999982,-0.0024923181973370845,0.0012866999043159577
2023-04-06,3.82,4105.02,119.3072,0.029999999999999805,0.003579129567424122,9.975246300575336e-05
2023-04-10,4.0,4109.11,119.7948,0.18000000000000016,0.0009963410653295313,0.004086928534070111
2023-04-11,4.03,4108.94,119.5248,0.03000000000000025,-4.137148920324574e-05,-0.0022538540904947224
2023-04-12,3.95,4091.95,119.003,-0.08000000000000007,-0.004134886369720592,-0.004365621193258673
2023-04-13,3.96,4146.22,118.3915,0.009999999999999787,0.013262625398648753,-0.0051385259195146915
2023-04-14,4.08,4137.64,118.8567,0.1200000000000001,-0.0020693547375681964,0.003929336143219775
2023-04-17,4.18,4151.32,119.2787,0.09999999999999964,0.0033062325383550473,0.003550493998234927
2023-04-18,4.19,4154.87,119.1049,0.010000000000000675,0.0008551496873283604,-0.0014570916685040514
2023-04-19,4.24,4154.52,119.303,0.04999999999999982,-8.423849602978706e-05,0.0016632397155784684
2023-04-20,4.14,4129.79,119.1199,-0.10000000000000053,-0.005952552882162232,-0.0015347476593211562
2023-04-21,4.17,4133.52,119.3117,0.03000000000000025,0.0009031936248575789,0.0016101423859489206
2023-04-24,4.12,4137.04,119.2039,-0.04999999999999982,0.0008515744450250384,-0.0009035157490840939
2023-04-25,3.86,4071.63,119.613,-0.26000000000000023,-0.015810821263512076,0.0034319346934117423
2023-04-26,3.9,4055.99,119.3228,0.040000000000000036,-0.003841213469789828,-0.0024261576918896965
2023-04-27,4.07,4135.35,119.4298,0.17000000000000037,0.019566123190639217,0.0008967271971491719
2023-04-28,4.04,4169.48,119.2248,-0.03000000000000025,0.008253231286347917,-0.0017164895193662044
2023-05-01,4.14,4167.87,119.4435,0.09999999999999964,-0.0003861392787588569,0.001834349900356358
2023-05-02,3.97,4119.58,119.6105,-0.16999999999999948,-0.011586253889876552,0.0013981505900280133
2023-05-03,3.89,4090.75,119.1233,-0.08000000000000007,-0.006998286233062534,-0.004073220996484439
2023-05-04,3.75,4061.22,119.0465,-0.14000000000000012,-0.007218725172645657,-0.000644710144866778
2023-05-05,3.92,4136.25,118.5548,0.16999999999999993,0.018474744042430657,-0.004130318824996926
2023-05-08,4.0,4138.12,118.5759,0.08000000000000007,0.0004521003324267081,0.0001779767668623755
2023-05-09,4.01,4119.17,118.8239,0.009999999999999787,-0.004579374208577791,0.002091487393306668
2023-05-10,3.9,4137.64,118.5864,-0.10999999999999988,0.004483913021312569,-0.00199875614249323
2023-05-11,3.89,4130.62,119.0303,-0.009999999999999787,-0.0016966193288928677,0.003743262296519667
2023-05-12,3.98,4124.08,119.3671,0.08999999999999986,-0.0015832974226629437,0.0028295316402628945
2023-05-15,3.99,4136.28,119.1608,0.010000000000000231,0.002958235533743192,-0.0017282819135255867
2023-05-16,4.06,4109.9,119.1743,0.0699999999999994,-0.006377711373504735,0.00011329229075340841
2023-05-17,4.12,4158.77,119.607,0.0600000000000005,0.011890800262780221,0.003630816375678192
2023-05-18,4.24,4198.05,120.0886,0.1200000000000001,0.009445100354191105,0.0040265201869456035
2023-05-19,4.28,4191.98,119.7751,0.040000000000000036,-0.001445909410321633,-0.0026105725272840274
2023-05-22,4.29,4192.63,120.0875,0.009999999999999787,0.00015505799168891166,0.0026082215752689653
2023-05-23,4.26,4145.58,120.3204,-0.03000000000000025,-0.011222073018606449,0.0019394191735193633
2023-05-24,4.31,4115.24,120.4752,0.04999999999999982,-0.007318638164020563,0.0012865648717923506
2023-05-25,4.5,4151.28,120.8413,0.1900000000000004,0.00875769092446621,0.0030387996865746114
2023-05-26,4.54,4205.45,120.6304,0.040000000000000036,0.013048987300302572,-0.00174526424326793
2023-05-30,4.46,4205.52,120.5546,-0.08000000000000007,1.6645067709930572e-05,-0.0006283656524391779
2023-05-31,4.4,4179.83,120.9662,-0.05999999999999961,-0.006108638170785219,0.0034142206104121886
2023-06-01,4.33,4221.02,120.0491,-0.07000000000000028,0.009854467765435526,-0.0075814566383006765
2023-06-02,4.5,4282.37,120.0049,0.16999999999999993,0.014534401637518846,-0.0003681826852511838
2023-06-05,4.46,4273.79,120.0048,-0.040000000000000036,-0.002003563447343426,-8.332993070014894e-07
2023-06-06,4.51,4283.85,119.9718,0.04999999999999982,0.002353882619408054,-0.00027498900043998464
2023-06-07,4.56,4267.52,119.859,0.04999999999999982,-0.0038119915496573897,-0.0009402209519238092
2023-06-08,4.52,4293.93,119.5712,-0.040000000000000036,0.006188606028794119,-0.002401154690094165
2023-06-09,4.59,4298.86,119.4322,0.07000000000000028,0.0011481323635922358,-0.0011624872879089088
2023-06-12,4.55,4338.93,119.6376,-0.040000000000000036,0.009321075820101221,0.0017198042069057617
2023-06-13,4.67,4369.01,119.1899,0.1200000000000001,0.006932584761680793,-0.0037421345797643557
2023-06-14,4.74,4372.59,118.776,0.07000000000000028,0.0008194076003487094,-0.00347260967581986
2023-06-15,4.62,4425.84,118.5521,-0.1200000000000001,0.012178136985173449,-0.001885060955075124
2023-06-16,4.7,4409.59,118.4184,0.08000000000000007,-0.0036716193988033385,-0.0011277742022283155
2023-06-20,4.68,4388.71,118.938,-0.020000000000000462,-0.0047351341054383544,0.0043878316207615065
2023-06-21,4.68,4365.69,118.727,0.0,-0.005245277085977551,-0.001774033530074437
2023-06-22,4.77,4381.89,118.7552,0.08999999999999986,0.003710753626574581,0.00023751968802376844
2023-06-23,4.71,4348.33,119.152,-0.05999999999999961,-0.007658795633847637,0.0033413273692435297
2023-06-26,4.65,4328.82,119.0761,-0.05999999999999961,-0.004486779982200151,-0.0006370014771048815
2023-06-27,4.74,4378.41,118.8949,0.08999999999999986,0.011455777787018118,-0.0015217159446773154
2023-06-28,4.71,4376.86,119.3382,-0.03000000000000025,-0.00035400978894173374,0.0037285030728819724
2023-06-29,4.87,4396.44,119.527,0.16000000000000014,0.004473526683512752,0.001582058385328322
2023-06-30,4.87,4450.38,119.3606,0.0,0.012269017659743087,-0.0013921540739748606
2023-07-03,4.94,4455.59,119.2119,0.07000000000000028,0.0011706865481149187,-0.0012458047295339503
2023-07-05,4.94,4446.82,119.3483,0.0,-0.0019683139606652134,0.0011441810758825444
2023-07-06,4.99,4411.59,119.8193,0.04999999999999982,-0.007922515415510367,0.003946432416716439
2023-07-07,4.94,4398.95,119.0761,-0.04999999999999982,-0.0028651801277997935,-0.006202673525884439
2023-07-10,4.85,4409.53,118.9548,-0.09000000000000075,0.0024051194034939716,-0.001018676291883902
2023-07-11,4.88,4439.26,118.7344,0.03000000000000025,0.006742215156717579,-0.001852804594686508
2023-07-12,4.72,4472.16,117.6385,-0.16000000000000014,0.007411145100759908,-0.009229844088991856
2023-07-13,4.59,4510.04,117.1831,-0.1299999999999999,0.00847017995778332,-0.0038711816284634493
2023-07-14,4.74,4505.42,117.0463,0.15000000000000036,-0.001024381158481913,-0.0011674038321225488
2023-07-17,4.74,4522.79,117.1267,0.0,0.003855356437357571,0.0006869076596185408
2023-07-18,4.74,4554.98,117.0264,0.0,0.007117288222535212,-0.0008563376241284004
2023-07-19,4.74,4565.72,117.3462,0.0,0.0023578588709500803,0.0027327167203297087
2023-07-20,4.8,4534.87,117.5947,0.05999999999999961,-0.006756875147840957,0.002117665505998456
2023-07-21,4.82,4536.34,117.9418,0.020000000000000462,0.00032415482692993436,0.0029516636379021133
2023-07-24,4.81,4554.64,117.8124,-0.010000000000000675,0.004034089155574794,-0.001097151306831079
2023-07-25,4.85,4567.46,117.8565,0.040000000000000036,0.002814712029929778,0.000374323925155684
2023-07-26,4.82,4566.75,117.76,-0.02999999999999936,-0.00015544744781559316,-0.0008187923449278767
2023-07-27,4.91,4537.41,117.8938,0.08999999999999986,-0.006424700279192064,0.0011362092391302703
2023-07-28,4.87,4582.23,117.788,-0.040000000000000036,0.009877881875342887,-0.0008974178455525283
2023-07-31,4.88,4588.96,117.8241,0.009999999999999787,0.0014687171966489831,0.0003064828335654912
2023-08-01,4.92,4576.73,118.5738,0.040000000000000036,-0.0026650918726683903,0.006362874827815501
2023-08-02,4.88,4513.39,119.1268,-0.040000000000000036,-0.01383957541738301,0.004663762146443817
2023-08-03,4.9,4501.89,119.3963,0.020000000000000462,-0.002547973917609636,0.002262295302148498
2023-08-04,4.78,4478.03,118.821,-0.1200000000000001,-0.00529999622380839,-0.00481840727057703
2023-08-07,4.76,4518.44,119.0809,-0.020000000000000462,0.00902405745383561,0.002187323789565765
2023-08-08,4.74,4499.38,119.6407,-0.019999999999999574,-0.004218270022397053,0.004701005786822199
2023-08-09,4.79,4467.71,119.476,0.04999999999999982,-0.007038747560775049,-0.0013766218352115889
2023-08-10,4.82,4468.83,119.1581,0.03000000000000025,0.00025068771249703303,-0.002660785429709711
2023-08-11,4.89,4464.05,119.6268,0.0699999999999994,-0.0010696312010077813,0.003933429619975559
2023-08-14,4.96,4489.72,120.0725,0.07000000000000028,0.005750383620255262,0.0037257537608630376
2023-08-15,4.92,4437.86,120.2127,-0.040000000000000036,-0.011550831677699436,0.0011676278914822813
2023-08-16,4.97,4404.33,120.3551,0.04999999999999982,-0.0075554433893813,0.0011845670216208415
2023-08-17,4.94,4370.36,120.5242,-0.02999999999999936,-0.007712864385729601,0.0014050090108355118
2023-08-18,4.92,4369.71,120.4321,-0.020000000000000462,-0.00014872916647590273,-0.0007641618861605748
2023-08-21,4.97,4399.77,120.4627,0.04999999999999982,0.006879175048229769,0.0002540850819672258
2023-08-22,5.02,4387.55,120.3554,0.04999999999999982,-0.0027774179104816943,-0.0008907321519441291
2023-08-23,4.95,4436.01,120.0307,-0.0699999999999994,0.011044888377340412,-0.0026978432209938674
2023-08-24,4.98,4376.31,120.2354,0.03000000000000025,-0.013458039995401183,0.0017053970359250936
2023-08-25,5.03,4405.71,120.5137,0.04999999999999982,0.006717988442317857,0.002314626141718623
2023-08-28,4.98,4433.31,120.3155,-0.04999999999999982,0.0062645975336552695,-0.0016446262955995827
2023-08-29,4.87,4497.63,120.2669,-0.11000000000000032,0.014508347036412905,-0.00040393797972826384
2023-08-30,4.9,4514.87,119.7937,0.03000000000000025,0.0038331298928546698,-0.003934582166830625
2023-08-31,4.85,4507.66,120.225,-0.05000000000000071,-0.0015969452055097921,0.0036003562791699917
2023-09-01,4.87,4515.77,120.759,0.020000000000000462,0.0017991596526802933,0.004441671865252683
2023-09-05,4.94,4496.83,121.4345,0.07000000000000028,-0.00419419058100845,0.005593785970403831
2023-09-06,5.01,4465.48,121.8671,0.0699999999999994,-0.0069715777558858605,0.0035624143056545154
2023-09-07,4.94,4451.14,121.9528,-0.0699999999999994,-0.0032113009127796577,0.0007032250705891752
2023-09-08,4.98,4457.49,121.9475,0.040000000000000036,0.0014266008258556617,-4.345943676564712e-05
2023-09-11,4.97,4487.46,121.3386,-0.010000000000000675,0.006723514803174124,-0.004993132290534885
2023-09-12,4.98,4461.9,121.2913,0.010000000000000675,-0.005695872498027943,-0.00038981824415307287
2023-09-13,4.96,4467.44,121.0549,-0.020000000000000462,0.001241623523611013,-0.0019490268469379846
2023-09-14,5.0,4505.1,121.2395,0.040000000000000036,0.008429883781315706,0.0015249279459155218
2023-09-15,5.02,4450.32,121.199,0.019999999999999574,-0.012159552507158722,-0.0003340495465586901
2023-09-18,5.05,4453.53,121.1938,0.03000000000000025,0.0007212964460983073,-4.290464442779918e-05
2023-09-19,5.08,4443.95,121.1645,0.03000000000000025,-0.0021511026084926055,-0.00024176154225707958
2023-09-20,5.12,4402.2,120.9648,0.040000000000000036,-0.009394795170962755,-0.0016481725257810886
2023-09-21,5.12,4330.0,121.5528,0.0,-0.016400890463858953,0.004860918217531207
2023-09-22,5.1,4320.06,121.5306,-0.020000000000000462,-0.0022956120092377796,-0.0001826366813434399
2023-09-25,5.09,4337.44,122.1143,-0.009999999999999787,0.00402309227186648,0.00480290560566643
2023-09-26,5.04,4273.53,122.4742,-0.04999999999999982,-0.01473449776826885,0.0029472387754749807
2023-09-27,5.1,4274.51,122.9895,0.05999999999999961,0.0002293186195019281,0.004207416745731107
2023-09-28,5.04,4299.7,122.5342,-0.05999999999999961,0.005893073124170867,-0.003701942035702288
2023-09-29,5.03,4288.05,122.3077,-0.009999999999999787,-0.002709491359862204,-0.0018484635309978792
2023-10-02,5.12,4288.39,123.0545,0.08999999999999986,7.92901202177898e-05,0.006105911565666089
2023-10-03,5.15,4229.45,123.7848,0.03000000000000025,-0.01374408577578079,0.0059347687406798855
